Scen	Time	Value
1	109	11.013140389380535
1	110	12.027734088495578
1	111	14.067204530973452
1	112	14.087770619469028
1	113	14.259154690265486
1	114	14.492237026548674
1	115	16.23692686725664
1	116	15.750196106194693
1	117	15.84959886725664
1	118	15.996989168141596
1	119	17.02529359292036
1	120	17.032148955752213
1	121	17.104130265486727
1	122	16.922463150442475
1	123	15.164062584070797
1	124	15.044093734513277
1	125	14.749313132743366
1	126	14.670476460176989
1	127	14.745885451327437
1	128	14.68761486725664
1	129	17.066425769911508
1	130	19.95938888495575
1	131	20.987693309734514
1	132	20.55237776991151
1	133	19.866841486725665
1	134	18.841964743362833
1	135	15.647365663716815
1	136	15.0817982300885
1	137	14.529941522123895
1	138	14.272865415929202
1	139	13.237705628318585
1	140	13.158868955752215
1	141	12.901792849557525
1	142	12.774968637168143
1	143	12.367074548672568
1	144	12.250533380530975
1	145	12.055155539823012
1	146	12.003740318584073
1	147	11.249650407079645
1	148	10.876033132743364
1	149	10.574397168141594
1	150	10.608673982300886
1	151	10.660089203539824
1	152	10.49213281415929
1	153	10.481849769911504
1	154	10.451000637168143
1	155	10.474994407079647
1	156	10.498988176991151
1	157	11.678110584070799
1	158	11.849494654867257
1	159	14.523086159292037
1	160	14.612205876106197
1	161	13.779279292035401
1	162	13.772423929203542
1	163	14.591639787610621
1	164	14.68761486725664
1	165	14.968684743362834
1	166	14.735602407079647
1	167	14.317425274336287
1	168	14.015789309734519
1	169	14.43053876106195
1	170	14.337991362831861
1	171	13.789562336283188
1	172	13.758713203539825
1	173	13.652455079646016
1	174	13.594184495575224
1	175	15.002961557522127
1	176	15.479409274336284
1	177	17.29950810619469
1	178	19.527501026548673
1	179	19.94567815929204
1	180	19.482941168141593
1	181	18.050170336283184
1	182	17.933629168141596
1	183	14.02950003539823
1	184	14.156324247787612
1	185	14.163179610619467
1	186	14.118619752212389
1	187	13.450221876106198
1	188	13.251416353982302
1	189	12.936069663716815
1	190	12.768113274336288
1	191	12.106570761061949
1	192	11.887199150442479
1	193	12.428772814159293
1	194	12.452766584070798
1	195	12.144275256637172
1	196	11.770657982300886
1	197	11.424462159292036
1	198	11.503298831858409
1	199	11.702104353982303
1	200	11.198235185840709
1	201	11.170813734513278
1	202	11.057700247787611
1	203	11.32163171681416
1	204	11.29421026548673
1	205	12.541886300884958
1	206	12.641289061946903
1	207	14.632771964601774
1	208	14.999533876106195
1	209	15.074942867256636
1	210	14.509375433628318
1	211	14.5539352920354
1	212	14.505947752212393
1	213	14.46138789380531
1	214	14.749313132743366
1	215	16.61054414159292
1	216	16.81277734513274
1	217	17.42290463716814
1	218	17.29950810619469
1	219	14.872709663716815
1	220	14.725319362831858
1	221	14.636199646017703
1	222	14.173462654867254
1	223	13.741574796460178
1	224	13.731291752212393
1	225	16.075825840707964
1	226	19.22586506194691
1	227	20.514673274336285
1	228	20.295301663716813
1	229	18.76998343362832
1	230	18.41350456637168
1	231	14.375695858407079
1	232	14.091198300884958
1	233	14.51280311504425
1	234	14.464815575221243
1	235	14.588212106194693
1	236	13.659310442477878
1	237	12.658427469026552
1	238	12.28481019469027
1	239	12.411634407079648
1	240	12.476760353982302
1	241	11.235939681415932
1	242	11.225656637168143
1	243	11.105687787610618
1	244	11.102260106194692
1	245	11.225656637168143
1	246	11.205090548672565
1	247	11.263361132743363
1	248	10.94115907964602
1	249	10.913737628318586
1	250	10.951442123893806
1	251	11.002857345132744
1	252	10.961725168141593
1	253	11.52386492035398
1	254	11.551286371681417
1	255	14.653338053097347
1	256	15.188056353982306
1	257	14.814439079646021
1	258	14.026072353982306
1	259	15.36972346902655
1	260	15.547962902654868
1	261	17.659414654867255
1	262	17.00129982300885
1	263	17.556584212389378
1	264	16.34318499115044
1	265	18.139290053097344
1	266	17.63199320353982
1	267	15.12293040707965
1	268	14.999533876106195
1	269	14.481953982300883
1	270	14.54022456637168
1	271	15.647365663716815
1	272	15.6336549380531
1	273	16.98758909734514
1	274	18.931084460176994
1	275	18.660297628318588
1	276	18.848820106194697
1	277	18.183849911504424
1	278	18.039887292035402
1	279	13.906103504424781
1	280	13.85468828318584
1	281	13.85468828318584
1	282	13.755285522123893
1	283	13.65588276106195
1	284	13.676448849557524
1	285	13.642172035398229
1	286	13.491354053097345
1	287	11.229084318584071
1	288	11.119398513274335
1	289	12.367074548672568
1	290	12.168269026548673
1	291	11.911192920353985
1	292	11.900909876106194
1	293	11.575280141592923
1	294	11.547858690265487
1	295	10.742353557522124
1	296	10.773202690265487
1	297	10.416723823008851
1	298	10.341314831858408
1	299	10.156220035398231
1	300	10.59153557522124
1	301	11.085121699115048
1	302	10.89317153982301
1	303	11.732953486725663
1	304	11.846066973451329
1	305	12.072293946902658
1	306	12.24025033628319
1	307	13.532486230088494
1	308	13.412517380530977
1	309	13.189718088495576
1	310	13.17943504424779
1	311	13.381668247787612
1	312	13.85468828318584
1	313	13.902675823008849
1	314	13.721008707964602
1	315	13.25827171681416
1	316	12.942925026548673
1	317	12.78525168141593
1	318	12.511037168141593
1	319	12.79210704424779
1	320	12.898365168141595
1	321	13.097170690265491
1	322	16.733940672566373
1	323	18.835109380530973
1	324	19.239575787610622
1	325	18.763128070796466
1	326	17.29950810619469
1	327	13.950663362831861
1	328	13.594184495575224
1	329	13.649027398230093
1	330	13.792990017699113
1	331	13.717581026548677
1	332	13.306259256637171
1	333	12.415062088495576
1	334	11.89405451327434
1	335	12.041444814159293
1	336	12.044872495575223
1	337	13.673021168141593
1	338	13.59761217699115
1	339	13.189718088495576
1	340	13.347391433628317
1	341	13.155441274336283
1	342	13.001195610619472
1	343	12.754402548672568
1	344	12.706415008849559
1	345	12.586446159292036
1	346	12.579590796460177
1	347	12.586446159292036
1	348	12.79210704424779
1	349	12.853805309734517
1	350	12.404779044247789
1	351	12.391068318584072
1	352	12.44591122123894
1	353	12.53160325663717
1	354	13.755285522123893
1	355	14.742457769911509
1	356	15.424566371681415
1	357	15.527396814159292
1	358	16.826488070796465
1	359	17.128124035398233
1	360	16.95331228318584
1	361	17.285797380530976
1	362	15.222333168141596
1	363	14.464815575221243
1	364	13.611322902654866
1	365	13.35424679646018
1	366	17.062998088495576
1	367	16.936173876106192
1	368	17.364634053097344
1	369	21.930305699115046
1	370	24.843834902654873
1	371	24.192575433628324
1	372	23.308233628318586
1	373	22.29706761061947
1	374	16.69280849557522
1	375	16.41516630088496
1	376	15.969567716814161
1	377	15.537679858407081
1	378	14.773306902654872
1	379	14.577929061946902
1	380	14.187173380530977
1	381	13.978084814159294
1	382	13.477643327433627
1	383	13.213711858407079
1	384	13.539341592920358
1	385	13.55990768141593
1	386	13.878682053097348
1	387	13.193145769911506
1	388	13.104026053097346
1	389	13.282265486725663
1	390	13.014906336283188
1	391	12.88122676106195
1	392	12.562452389380534
1	393	12.56588007079646
1	394	13.638744353982302
1	395	13.155441274336283
1	396	14.934407929203543
1	397	14.930980247787613
1	398	17.4880305840708
1	399	18.221554407079648
1	400	19.68174669026549
1	401	19.88740757522124
1	402	17.83079872566372
1	403	18.015893522123896
1	404	18.32438484955752
1	405	18.307246442477876
1	406	17.88221394690266
1	407	17.919918442477876
1	408	17.906207716814162
1	409	17.885641628318588
1	410	16.853909522123896
1	411	16.929318513274335
1	412	16.658531681415937
1	413	16.56598428318584
1	414	16.442587752212393
1	415	16.490575292035402
1	416	16.466581522123896
1	417	19.90454598230089
1	418	19.96281656637168
1	419	19.73316191150443
1	420	19.314984778761065
1	421	19.215582017699116
1	422	15.006389238938056
1	423	15.112647362831863
1	424	15.002961557522127
1	425	14.999533876106195
1	426	14.45796021238938
1	427	14.276293097345134
1	428	14.050066123893808
1	429	13.51877550442478
1	430	13.405662017699116
1	431	13.158868955752215
1	432	13.3919512920354
1	433	13.409089699115045
1	434	12.925786619469026
1	435	12.888082123893808
1	436	12.840094584070796
1	437	12.91550357522124
1	438	13.172579681415932
1	439	13.275410123893808
1	440	13.155441274336283
1	441	12.586446159292036
1	442	13.717581026548677
1	443	13.30283157522124
1	444	14.11176438938053
1	445	14.406544991150444
1	446	18.358661663716816
1	447	18.218126725663712
1	448	18.101585557522128
1	449	16.949884601769913
1	450	15.942146265486727
1	451	15.911297132743366
1	452	16.171800920353984
1	453	16.164945557522124
1	454	14.920697203539824
1	455	14.72874704424779
1	456	14.361985132743362
1	457	14.365412814159292
1	458	14.245443964601774
1	459	14.385978902654868
1	460	14.43053876106195
1	461	14.245443964601774
1	462	16.387744849557524
1	463	16.607116460177
1	464	16.247209911504424
1	465	20.151339044247788
1	466	20.696340389380534
1	467	20.387849061946905
1	468	19.897690619469028
1	469	19.907973663716813
1	470	15.212050123893809
1	471	15.033810690265486
1	472	14.80415603539823
1	473	14.906986477876105
1	474	14.276293097345134
1	475	14.07405989380531
1	476	13.717581026548677
1	477	13.443366513274336
1	478	12.52817557522124
1	479	12.867516035398232
1	480	12.802390088495576
1	481	12.836666902654867
1	482	12.469904991150447
1	483	12.2299672920354
1	484	12.216256566371683
1	485	12.22311192920354
1	486	12.120281486725665
1	487	12.044872495575223
1	488	11.900909876106194
1	489	11.890626831858407
1	490	12.922358938053103
1	491	12.922358938053103
1	492	13.649027398230093
1	493	14.214594831858408
1	494	17.769100460176993
1	495	17.498313628318584
1	496	18.307246442477876
1	497	17.700546831858407
1	498	17.611427115044247
1	499	17.844509451327436
1	500	18.11529628318584
1	501	18.070736424778765
1	502	15.661076389380531
1	503	15.400572601769916
1	504	15.41428332743363
1	505	15.102364318584074
1	506	15.002961557522127
1	507	14.797300672566374
1	508	14.996106194690265
1	509	14.735602407079647
1	510	15.318308247787607
1	511	15.578812035398231
1	512	16.66881472566372
1	513	20.5866545840708
1	514	22.66725720353982
1	515	23.16769869026549
1	516	20.648352849557522
1	517	18.2866803539823
1	518	15.746768424778761
1	519	15.558245946902655
1	520	14.790445309734512
1	521	15.510258407079647
1	522	14.793872991150444
1	523	14.242016283185839
1	524	13.830694513274336
1	525	13.532486230088494
1	526	12.644716743362833
1	527	12.661855150442477
1	528	11.571852460176991
1	529	11.256505769911506
1	530	11.458738973451327
1	531	10.900026902654869
1	532	10.42015150442478
1	533	10.519554265486724
1	534	10.516126584070797
1	535	10.389302371681417
1	536	10.63266775221239
1	537	10.653233840707966
1	538	11.592418548672565
1	539	11.760374938053099
1	540	12.202545840707966
1	541	13.059466194690268
1	542	17.00129982300885
1	543	16.45972615929204
1	544	16.422021663716812
1	545	16.264348318584073
1	546	15.691925522123896
1	547	15.678214796460178
1	548	15.637082619469027
1	549	15.671359433628318
1	550	14.5539352920354
1	551	14.519658477876108
1	552	14.519658477876108
1	553	14.475098619469028
1	554	13.936952637168142
1	555	13.642172035398229
1	556	13.505064778761064
1	557	13.289120849557525
1	558	14.543652247787612
1	559	14.118619752212389
1	560	14.49909238938053
1	561	19.15388375221239
1	562	19.986810336283188
1	563	19.48979653097345
1	564	18.663725309734513
1	565	17.909635398230087
1	566	14.447677168141592
1	567	14.283148460176992
1	568	14.375695858407079
1	569	14.005506265486728
1	570	13.683304212389382
1	571	13.34396375221239
1	572	13.42280042477876
1	573	13.289120849557525
1	574	11.493015787610622
1	575	11.942042053097348
1	576	10.63266775221239
1	577	10.430434548672569
1	578	10.272761203539822
1	579	10.11508785840708
1	580	10.084238725663718
1	581	10.211062938053097
1	582	10.211062938053097
1	583	10.169930761061947
1	584	10.128798584070797
1	585	10.097949451327436
1	586	10.176786123893809
1	587	10.344742513274337
1	588	11.431317522123896
1	589	12.236822654867257
1	590	14.930980247787613
1	591	14.077487575221243
1	592	14.365412814159292
1	593	14.087770619469028
1	594	14.718463999999999
1	595	14.84528821238938
1	596	14.8589989380531
1	597	15.033810690265486
1	598	14.889848070796461
1	599	15.774189876106197
1	600	17.731395964601774
1	601	17.52230739823009
1	602	14.06377684955752
1	603	14.15289656637168
1	604	14.180318017699115
1	605	13.978084814159294
1	606	16.514569061946904
1	607	16.600261097345133
1	608	18.307246442477876
1	609	19.89083525663717
1	610	19.71945118584071
1	611	19.428098265486724
1	612	18.725423575221242
1	613	17.841081769911504
1	614	14.625916601769912
1	615	14.475098619469028
1	616	14.266010053097345
1	617	14.128902796460178
1	618	13.823839150442478
1	619	13.662738123893806
1	620	13.580473769911507
1	621	13.316542300884958
1	622	11.445028247787613
1	623	10.776630371681419
1	624	12.250533380530975
1	625	12.178552070796462
1	626	11.139964601769913
1	627	11.002857345132744
1	628	10.94115907964602
1	629	10.762919646017696
1	630	10.42015150442478
1	631	10.375591646017702
1	632	10.142509309734514
1	633	10.166503079646022
1	634	10.128798584070797
1	635	10.183641486725664
1	636	10.152792353982303
1	637	10.022540460176993
1	638	11.431317522123896
1	639	11.393613026548675
1	640	11.650689132743365
1	641	11.75351957522124
1	642	13.052610831858408
1	643	13.477643327433627
1	644	13.433083469026549
1	645	13.535913911504426
1	646	13.930097274336287
1	647	13.85468828318584
1	648	13.878682053097348
1	649	14.228305557522127
1	650	13.813556106194687
1	651	13.765568566371684
1	652	13.72786407079646
1	653	13.326825345132747
1	654	14.13575815929204
1	655	14.475098619469028
1	656	14.622488920353987
1	657	18.372372389380537
1	658	20.819736920353986
1	659	20.61407603539823
1	660	19.870269168141597
1	661	19.486368849557525
1	662	13.683304212389382
1	663	13.501637097345135
1	664	13.51877550442478
1	665	13.470787964601772
1	666	13.008050973451331
1	667	13.008050973451331
1	668	12.932641982300886
1	669	12.79210704424779
1	670	12.22311192920354
1	671	12.315659327433629
1	672	11.403896070796463
